  73, 187, 159,
  73, 186, 159,
  73, 184, 159,
  73, 186, 159,
  72, 185, 159,
  71, 185, 159,
  72, 185, 159,
  72, 185, 158,
  72, 185, 158,
  72, 185, 158,
  72, 184, 158,
  71, 185, 158,
-1000,-1000,-1000,
  71, 183, 157,
  70, 181, 156,
  67, 180, 155,
  64, 179, 155,
  62, 177, 151,
  59, 174, 149,
  55, 170, 146,
  50, 164, 142,
  45, 149, 131,
  42, 129, 114,
  36, 108,  95,
  31,  80,  70,
  27,  57,  47,
  25,  34,  20,
  21,  25,  -1,
  20,   4, -21,
  17,   2, -42,
  17,  -1, -50,
  15,  -6, -59,
  11,  -8, -65,
  11, -10, -68,
  11,  -8, -69,
  11,  -9, -70,
  11,  -9, -70,
  11,  -9, -72,
  12,  -7, -74,
  13,  -9, -74,
  14, -10, -76,
  14,  -9, -75,
  14,  -6, -74,
  13, -13, -69,
  11,   0, -60,
  11,   2, -51,
  12,   5, -45,
  13,   9, -40,
  14,  12, -29,
  15,  15, -22,
  16,  20, -12,
  17,  25,  -1,
  19,  33,  11,
  24,  37,  28,
  28,  44,  46,
  32,  56,  65,
  35,  75,  87,
  39, 103, 116,
  45, 127, 144,
  52, 145, 163,
  63, 153, 171,
-1000,-1000,-1000,
  73, 155, 192,
  76, 164, 194,
  78, 167, 196,
  81, 169, 196,
  82, 170, 195,
  82, 170, 195,
  84, 170, 197,
  83, 169, 195,
  83, 170, 194,
  83, 172, 193,
  82, 168, 192,
  82, 168, 190,
  80, 170, 191,
  81, 170, 191,
  80, 172, 190,
  78, 170, 189,
  77, 168, 189,
  77, 168, 189,
  76, 169, 189,
  76, 171, 187,
  76, 169, 186,
  76, 169, 186,
  76, 168, 186,
  75, 168, 186,
  75, 168, 186,
  77, 167, 185,
  78, 167, 183,
  78, 168, 185,
  77, 167, 184,
  76, 171, 184,
  78, 172, 184,
  78, 168, 184,
  78, 168, 184,
  77, 167, 184,
  78, 167, 183,
  78, 169, 183,
  78, 168, 185,
  78, 167, 183,
  77, 167, 183,
  77, 168, 183,
  77, 168, 183,
  77, 167, 183,
  75, 167, 182,
  75, 167, 182,
  75, 167, 182,
  75, 169, 182,
  73, 168, 184,
  73, 167, 182,
  73, 166, 182,
  73, 167, 182,
  74, 166, 182,
  72, 168, 182,
  75, 167, 182,
  73, 166, 181,
  74, 165, 182,
  75, 166, 181,
  75, 167, 181,
  75, 165, 181,
  74, 165, 181,
  75, 166, 181,
  75, 168, 180,
  74, 167, 181,
  76, 165, 180,
  76, 165, 180,
  75, 165, 182,
  74, 166, 179,
  74, 164, 179,
  75, 163, 180,
  75, 165, 179,
  74, 165, 179,
  73, 165, 180,
  72, 164, 180,
  73, 164, 180,
  73, 165, 180,
  72, 165, 180,
  72, 166, 178,
  71, 165, 180,
  72, 165, 180,
  72, 165, 179,
  72, 165, 179,
  72, 166, 179,
  73, 165, 179,
  72, 163, 179,
  72, 164, 179,
  72, 164, 178,
  72, 164, 178,
  73, 165, 178,
  73, 165, 178,
  74, 164, 178,
  73, 164, 178,
  73, 164, 177,
  74, 164, 177,
  74, 163, 177,
  74, 163, 176,
  74, 163, 178,
  74, 165, 178,
  74, 163, 177,
  72, 163, 177,
  73, 163, 176,
  73, 164, 179,
  73, 163, 177,
  71, 164, 177,
  71, 163, 177,
  73, 163, 177,
  71, 163, 177,
  71, 164, 177,
  72, 163, 177,
  71, 163, 177,
  72, 162, 177,
  72, 163, 177,
  72, 163, 177,
  70, 163, 177,
  73, 163, 177,
  72, 163, 177,
  72, 163, 176,
  72, 163, 176,
  72, 162, 176,
  72, 162, 174,
  72, 162, 176,
  72, 164, 176,
