  60,  84,  78,
  60,  84,  78,
  60,  84,  80,
  60,  84,  78,
  60,  85,  78,
  60,  85,  78,
  60,  85,  78,
  60,  84,  78,
  59,  85,  78,
  60,  85,  78,
  60,  85,  80,
  60,  85,  78,
  60,  85,  77,
  61,  85,  78,
  59,  85,  78,
  59,  85,  78,
  60,  85,  78,
  60,  83,  78,
  60,  85,  78,
-1000,-1000,-1000,
  60,  85,  78,
  59,  85,  77,
  58,  81,  77,
  58,  76,  72,
  57,  70,  65,
  56,  62,  57,
  53,  52,  44,
  49,  37,  30,
  45,  22,  17,
  40,  11,   6,
  36,   2,  -1,
  31,  -5, -11,
  28,  -6, -15,
  27, -20, -18,
  22, -15, -21,
  23, -18, -23,
  20, -19, -25,
  19, -19, -25,
  21, -20, -23,
  18, -20, -26,
  21, -19, -26,
  21, -20, -26,
  21, -24, -26,
  21, -18, -25,
  22, -26, -23,
  23, -18, -22,
  23, -18, -23,
  23, -16, -23,
  24, -16, -22,
  24, -16, -22,
  23, -16, -21,
  24, -15, -21,
  25, -14, -20,
  22, -15, -20,
  23, -14, -20,
  24, -13, -19,
  26, -13, -16,
  27, -12, -18,
  27, -14, -16,
  29, -18, -14,
  33,  -6, -12,
  36,  -3,  -9,
  40,   0,  -3,
  42,   5,  -2,
  43,   9,   0,
  43,  12,   3,
  44,  16,   7,
  46,  20,  11,
  47,  23,  15,
  46,  30,  20,
  48,  35,  28,
  49,  41,  37,
  50,  47,  45,
  50,  52,  54,
  51,  57,  58,
  54,  65,  64,
  56,  72,  70,
  58,  78,  75,
  59,  81,  78,
  60,  84,  81,
-1000,-1000,-1000,
  61,  84,  83,
  62,  85,  86,
  62,  86,  85,
  62,  87,  86,
  63,  87,  87,
  61,  88,  87,
  62,  87,  88,
  62,  87,  88,
  62,  88,  88,
  63,  88,  89,
  64,  89,  89,
  63,  88,  91,
  63,  88,  92,
  64,  89,  89,
  64,  88,  89,
  64,  88,  89,
  63,  88,  89,
  64,  89,  89,
  64,  87,  89,
  64,  88,  89,
  63,  85,  89,
  63,  88,  89,
  62,  86,  89,
  63,  88,  89,
  64,  88,  89,
  63,  88,  89,
  63,  88,  89,
  63,  88,  89,
  63,  89,  89,
  63,  88,  89,
  63,  88,  90,
  63,  87,  89,
  63,  88,  89,
  64,  88,  90,
  64,  87,  90,
  64,  88,  90,
  63,  88,  90,
  63,  88,  92,
  63,  88,  90,
  63,  88,  89,
  64,  88,  90,
  64,  88,  90,
  63,  88,  90,
  64,  88,  90,
  64,  89,  90,
  64,  86,  90,
  62,  88,  90,
  62,  88,  90,
  63,  88,  90,
  64,  89,  90,
  64,  89,  90,
  64,  88,  90,
  63,  89,  90,
  64,  89,  90,
  64,  89,  92,
  64,  89,  90,
  64,  88,  90,
  64,  88,  90,
  64,  89,  90,
  64,  89,  91,
  64,  88,  91,
  64,  89,  90,
  63,  89,  90,
  63,  89,  90,
  64,  88,  90,
  64,  87,  90,
  63,  88,  90,
  64,  88,  90,
  63,  89,  90,
  63,  88,  90,
  63,  88,  90,
  63,  88,  90,
  63,  87,  90,
  63,  88,  90,
  63,  88,  90,
  63,  88,  90,
  63,  89,  90,
  64,  89,  90,
  63,  89,  90,
  63,  88,  90,
  64,  88,  91,
  64,  89,  90,
  64,  88,  91,
  64,  88,  91,
  64,  87,  90,
  63,  89,  91,
  63,  88,  91,
  63,  88,  91,
  63,  88,  91,
  64,  88,  91,
  64,  88,  90,
  63,  88,  90,
  64,  88,  92,
  63,  88,  90,
  64,  88,  90,
  63,  88,  91,
  63,  89,  91,
  64,  89,  91,
  65,  89,  90,
  64,  88,  92,
  64,  88,  91,
  64,  89,  92,
  64,  86,  91,
  64,  89,  91,
  64,  88,  91,
  63,  89,  91,
  63,  89,  91,
  63,  88,  91,
  64,  89,  93,
  64,  89,  90,
  64,  89,  90,
  64,  89,  91,
  64,  89,  90,
  64,  89,  90,
  64,  89,  90,
  63,  88,  91,
  64,  89,  91,
  64,  89,  91,
  64,  89,  93,
  64,  89,  91,
  64,  88,  91,
  64,  88,  91,
  64,  88,  90,
  64,  89,  90,
  64,  90,  91,
  64,  89,  93,
  63,  88,  90,
  63,  89,  90,
  62,  88,  91,
  63,  90,  91,
  63,  88,  91,
  64,  88,  91,
  64,  88,  91,
  64,  88,  91,
  64,  89,  91,
  64,  88,  93,
  64,  89,  91,
  64,  89,  90,
  64,  89,  91,
  64,  89,  91,
  64,  88,  91,
  63,  88,  91,
  64,  89,  91,
  64,  89,  91,
  64,  89,  90,
  64,  88,  91,
  64,  88,  91,
  61,  89,  91,
  62,  89,  91,
  64,  89,  91,
  64,  89,  90,
  63,  88,  90,
  63,  89,  92,
