  90, 166, 139,
  90, 166, 137,
  88, 166, 139,
  89, 167, 138,
  91, 166, 138,
  90, 163, 137,
  90, 164, 138,
  90, 166, 138,
  90, 165, 138,
  90, 166, 138,
  90, 166, 139,
  90, 166, 138,
  89, 166, 138,
  89, 165, 138,
  90, 166, 138,
  89, 165, 137,
  89, 165, 137,
  89, 165, 137,
  90, 165, 137,
  89, 165, 137,
  90, 165, 137,
  89, 165, 137,
  89, 165, 137,
  89, 165, 137,
  89, 165, 137,
  89, 165, 138,
  89, 164, 138,
  89, 164, 137,
  89, 165, 137,
  89, 166, 137,
-1000,-1000,-1000,
  91, 164, 136,
  90, 163, 137,
  87, 163, 137,
  87, 165, 136,
  86, 163, 133,
  81, 156, 130,
  71, 148, 118,
  60, 130,  97,
  49,  91,  62,
  45,  50,  29,
  39,  32,  16,
  38,  37,  14,
  37,  28,  15,
  38,  30,  11,
  37,  30,  11,
  37,  29,  11,
  36,  29,  13,
  36,  29,  11,
  36,  30,  10,
  36,  22,  11,
  36,  30,  11,
  36,  30,  10,
  35,  31,  12,
  35,  32,  13,
  35,  35,  14,
  36,  40,  15,
  36,  45,  19,
  35,  57,  26,
  37,  72,  38,
  40,  95,  54,
  45, 119,  87,
  56, 134, 113,
  67, 147, 126,
  77, 155, 133,
  85, 160, 133,
  90, 163, 136,
  93, 167, 137,
  95, 170, 138,
  95, 170, 140,
-1000,-1000,-1000,
  95, 169, 140,
  96, 170, 139,
  97, 171, 138,
  96, 170, 139,
  96, 170, 139,
  96, 170, 139,
  96, 170, 140,
  97, 170, 140,
  97, 170, 139,
  97, 170, 139,
  96, 170, 140,
  95, 170, 140,
  96, 170, 140,
  96, 170, 139,
  96, 170, 137,
  96, 170, 138,
  95, 170, 138,
  95, 169, 139,
  95, 170, 139,
  95, 170, 138,
  96, 168, 139,
  96, 168, 139,
  93, 168, 139,
  93, 170, 138,
  93, 170, 138,
  95, 169, 138,
  94, 169, 138,
  94, 169, 138,
  94, 169, 138,
  94, 168, 139,
  93, 169, 138,
  94, 168, 138,
  94, 168, 140,
  93, 168, 137,
  94, 169, 139,
  94, 168, 138,
  94, 168, 138,
  94, 168, 139,
  94, 169, 137,
  94, 169, 139,
  93, 168, 138,
  94, 168, 138,
  93, 168, 139,
  93, 167, 138,
  93, 167, 138,
  93, 168, 140,
  93, 169, 137,
  91, 169, 138,
  93, 169, 138,
  94, 167, 137,
  94, 167, 137,
  93, 167, 137,
  93, 167, 138,
  93, 167, 137,
  92, 168, 137,
  92, 168, 138,
  92, 167, 138,
  93, 167, 137,
  93, 167, 138,
  93, 168, 137,
