  71, 117, 157,
  71, 117, 156,
  71, 117, 157,
  71, 117, 157,
  71, 117, 156,
  70, 116, 157,
  70, 117, 155,
  70, 117, 157,
  70, 118, 158,
  70, 117, 156,
  70, 117, 156,
  70, 118, 157,
  70, 117, 158,
  70, 117, 157,
  71, 117, 156,
  71, 117, 156,
  70, 117, 156,
  71, 117, 157,
  71, 117, 157,
  70, 117, 155,
  70, 116, 157,
  71, 117, 157,
  70, 117, 155,
  70, 116, 157,
  70, 116, 156,
  70, 117, 155,
  70, 117, 155,
  71, 117, 155,
  70, 117, 155,
  69, 117, 155,
  69, 117, 155,
  70, 117, 155,
  70, 117, 154,
  70, 117, 155,
-1000,-1000,-1000,
  70, 117, 155,
  70, 116, 154,
  70, 116, 154,
  69, 117, 154,
  68, 116, 151,
  67, 116, 150,
  64, 115, 144,
  58, 110, 132,
  54, 103, 115,
  53,  87,  96,
  51,  63,  72,
  48,  46,  43,
  48,  30,  22,
  47,  18,  14,
  44,   8,   6,
  46,   1,   2,
  45,   1,  -1,
  44,   0,  -4,
  44,  -1,  -7,
  44,  -3, -14,
  43,  -4, -17,
  43,  -5, -17,
  43,  -6, -16,
  43,  -9, -17,
  43,  -7, -19,
  43,  -9, -19,
  43, -10, -20,
  43, -11, -19,
  43, -14, -20,
  43, -12, -21,
  43, -13, -23,
  43, -15, -22,
  43, -13, -22,
  43, -13, -22,
  44, -13, -22,
  43, -14, -22,
  43, -19, -21,
  43, -12, -21,
  43, -11, -20,
  43,  -9, -17,
  43,  -7, -15,
  43,  -4, -11,
  43,  -1,  -8,
  44,   2,  -7,
  44,   6,   0,
  44,   8,   0,
  44,  12,   5,
  44,  20,  15,
  44,  27,  21,
  43,  33,  26,
  41,  44,  36,
  42,  55,  45,
  42,  59,  54,
  44,  72,  62,
  44,  80,  71,
  44,  86,  77,
  45,  90,  85,
  45,  95,  91,
  46, 100,  97,
  46, 105, 104,
  48, 108, 109,
  49, 110, 113,
  51, 112, 118,
-1000,-1000,-1000,
  54, 114, 121,
  56, 115, 125,
  58, 115, 125,
  60, 115, 127,
  62, 116, 128,
  65, 116, 130,
  65, 115, 130,
  67, 115, 132,
  68, 116, 133,
  69, 116, 133,
  70, 116, 133,
  70, 116, 133,
  70, 115, 133,
  70, 115, 134,
  71, 116, 134,
  71, 116, 133,
  71, 115, 133,
  71, 115, 133,
  71, 115, 134,
  71, 115, 134,
  71, 115, 133,
  71, 115, 134,
  71, 116, 133,
  71, 115, 133,
  71, 116, 133,
  71, 116, 133,
  71, 115, 133,
  70, 115, 132,
  71, 115, 134,
  71, 115, 132,
  70, 115, 133,
  70, 116, 134,
  70, 115, 133,
  71, 115, 133,
  70, 115, 133,
  70, 115, 133,
  71, 116, 132,
  70, 115, 132,
  70, 115, 132,
  71, 116, 131,
  69, 116, 133,
  70, 114, 131,
  69, 115, 131,
  71, 115, 131,
  69, 115, 131,
  70, 114, 132,
  70, 114, 129,
  71, 115, 130,
  70, 115, 131,
  70, 115, 131,
  70, 116, 130,
  70, 115, 131,
  70, 115, 132,
  70, 115, 131,
  70, 115, 131,
  70, 115, 130,
  70, 115, 131,
  70, 115, 130,
  70, 115, 131,
  70, 114, 131,
  70, 114, 131,
  70, 115, 130,
  70, 115, 131,
  70, 115, 130,
  70, 115, 131,
