  99, 138, 139,
  98, 138, 139,
  98, 138, 139,
  98, 138, 139,
  98, 138, 139,
  98, 138, 139,
  98, 138, 139,
  97, 139, 139,
  97, 138, 138,
  97, 138, 138,
  99, 138, 138,
  98, 138, 138,
  97, 138, 139,
  98, 138, 139,
  98, 137, 139,
  98, 138, 138,
  98, 138, 138,
  98, 137, 136,
  98, 137, 138,
  98, 138, 139,
  98, 138, 139,
  99, 138, 138,
  98, 137, 138,
  97, 137, 138,
  97, 137, 139,
  97, 139, 138,
  97, 139, 139,
  97, 138, 139,
  97, 138, 139,
  98, 138, 138,
  97, 138, 138,
  97, 138, 139,
  97, 138, 139,
  97, 138, 138,
  98, 138, 139,
  97, 138, 138,
  97, 138, 139,
  97, 138, 136,
  97, 138, 139,
  97, 138, 139,
  97, 138, 139,
  97, 137, 138,
  97, 139, 138,
  97, 137, 139,
  97, 137, 139,
  97, 137, 139,
  97, 138, 138,
  97, 139, 138,
  97, 137, 138,
  97, 138, 139,
  97, 138, 138,
  97, 137, 139,
  97, 138, 138,
  98, 139, 139,
  98, 138, 138,
  98, 137, 138,
  97, 137, 138,
  97, 138, 136,
  97, 137, 138,
  97, 138, 138,
  97, 138, 138,
  97, 137, 138,
  97, 138, 138,
  97, 138, 138,
  97, 138, 138,
  96, 138, 138,
  97, 137, 138,
  96, 137, 138,
  96, 137, 138,
  97, 137, 138,
  97, 138, 138,
  97, 138, 138,
  97, 138, 138,
  97, 138, 138,
  97, 137, 138,
  97, 138, 138,
  97, 137, 138,
  97, 138, 138,
  97, 138, 137,
  97, 138, 138,
  97, 138, 138,
  97, 138, 138,
  97, 137, 139,
  97, 137, 139,
  97, 137, 139,
  96, 137, 139,
  97, 137, 139,
  96, 137, 138,
  96, 138, 139,
  96, 137, 138,
  96, 136, 138,
  96, 137, 139,
  96, 137, 138,
  97, 137, 138,
  96, 138, 139,
  96, 137, 139,
  96, 137, 138,
  97, 138, 138,
  96, 137, 138,
  96, 137, 138,
  96, 138, 137,
  97, 137, 138,
  96, 137, 138,
  96, 136, 138,
  97, 137, 138,
  95, 137, 138,
  96, 136, 138,
  95, 137, 137,
  96, 137, 138,
  96, 137, 139,
  96, 136, 138,
  95, 137, 139,
  96, 136, 138,
  96, 137, 138,
  96, 136, 138,
  96, 136, 138,
  96, 137, 138,
  95, 136, 138,
  95, 136, 138,
  95, 137, 138,
  95, 136, 138,
  95, 136, 138,
  95, 136, 137,
  95, 136, 140,
  94, 136, 138,
  93, 136, 138,
  92, 136, 138,
  93, 136, 139,
  93, 136, 138,
  93, 136, 137,
  93, 136, 138,
  93, 136, 138,
  93, 136, 137,
  93, 136, 138,
  93, 136, 138,
-1000,-1000,-1000,
  92, 136, 139,
  92, 135, 138,
  93, 135, 138,
  92, 137, 136,
  92, 136, 138,
  91, 136, 137,
  92, 136, 137,
  90, 136, 137,
  87, 135, 139,
  80, 134, 138,
  66, 133, 138,
  50, 134, 138,
  38, 135, 138,
  27, 135, 138,
  21, 136, 138,
  16, 136, 138,
  13, 136, 136,
  10, 135, 136,
   7, 136, 136,
   4, 137, 136,
   2, 137, 135,
   1, 138, 136,
  -1, 137, 136,
  -1, 137, 136,
  -3, 138, 136,
  -4, 139, 136,
  -4, 139, 135,
  -5, 139, 135,
  -6, 139, 134,
  -5, 139, 134,
  -5, 139, 134,
  -5, 140, 135,
  -5, 139, 136,
  -5, 139, 134,
  -5, 139, 134,
  -5, 139, 135,
  -4, 139, 135,
  -5, 139, 135,
  -4, 139, 135,
  -4, 139, 135,
  -4, 138, 136,
  -3, 139, 136,
  -1, 138, 136,
  -1, 139, 135,
   0, 139, 136,
   0, 139, 136,
   5, 138, 136,
   5, 138, 135,
   6, 137, 135,
   7, 137, 135,
   9, 137, 133,
  10, 137, 135,
  16, 138, 136,
  18, 137, 136,
  20, 137, 136,
  25, 137, 137,
  24, 138, 136,
  30, 137, 136,
  32, 137, 138,
  36, 137, 137,
  41, 138, 137,
  43, 137, 137,
  45, 137, 137,
  46, 138, 137,
  47, 138, 137,
  48, 138, 138,
  49, 137, 137,
  50, 137, 137,
  50, 138, 137,
  50, 138, 137,
  50, 138, 137,
  51, 138, 137,
  52, 138, 137,
  57, 137, 137,
  65, 138, 137,
-1000,-1000,-1000,
  72, 140, 137,
  79, 142, 138,
  83, 142, 138,
  85, 142, 138,
  88, 142, 138,
  90, 145, 137,
  90, 144, 138,
  91, 145, 138,
  91, 146, 138,
  93, 145, 138,
  93, 146, 138,
  93, 145, 138,
  93, 145, 139,
  93, 147, 138,
  94, 146, 138,
  93, 145, 138,
  93, 145, 138,
  93, 146, 138,
  94, 146, 138,
  94, 145, 138,
  94, 146, 137,
  94, 145, 137,
  94, 145, 137,
  94, 145, 137,
  92, 144, 136,
  89, 143, 138,
  84, 140, 137,
  78, 138, 136,
  74, 136, 135,
  70, 132, 133,
  67, 128, 132,
-1000,-1000,-1000,
  65, 125, 130,
  62, 121, 127,
  58, 118, 124,
  54, 115, 122,
  53, 110, 119,
  48, 107, 114,
  46, 102, 110,
  44,  95, 103,
  41,  89,  96,
  39,  82,  87,
  37,  74,  79,
  35,  65,  70,
  31,  57,  58,
  31,  50,  49,
  30,  41,  38,
  28,  33,  24,
  26,  26,  11,
  26,  17,   0,
  25,  11, -12,
  24,   8, -23,
  23,   6, -30,
  23,   4, -38,
  21,   3, -45,
  21,   2, -51,
  20,   2, -52,
  18,   2, -55,
  17,   2, -56,
  17,  -6, -56,
  16,   1, -56,
  16,   0, -59,
  16,   1, -58,
  15,   2, -58,
  15,   2, -58,
  15,   2, -58,
  15,   3, -56,
  16,   2, -56,
  12,   1, -56,
  15,   3, -52,
  16,   4, -53,
  16,   4, -53,
  16,   4, -52,
  15,   5, -50,
  15,   5, -49,
  18,   6, -46,
  16,   8, -41,
  20,   9, -35,
  22,  14, -26,
  22,  19, -20,
  24,  26, -13,
