 138, 167, 178,
 137, 168, 178,
 137, 168, 178,
 137, 168, 178,
 137, 168, 179,
 137, 168, 178,
 138, 168, 179,
 138, 167, 178,
 138, 167, 180,
 138, 168, 178,
 137, 167, 179,
 137, 168, 178,
 137, 167, 178,
 137, 168, 178,
 137, 168, 179,
 137, 167, 178,
 138, 168, 178,
 137, 169, 178,
 138, 168, 178,
 138, 168, 178,
 137, 168, 179,
 138, 168, 179,
 138, 168, 179,
 138, 168, 179,
 138, 167, 179,
 138, 168, 179,
 138, 167, 177,
 138, 168, 178,
 138, 167, 178,
 138, 167, 178,
 138, 169, 178,
 138, 168, 178,
 138, 168, 180,
 138, 168, 178,
 138, 167, 178,
 138, 169, 176,
 139, 167, 178,
 138, 167, 178,
 138, 168, 178,
 138, 168, 178,
 138, 168, 178,
 138, 167, 178,
 137, 167, 178,
 137, 166, 178,
 137, 167, 178,
 137, 167, 178,
 137, 167, 177,
 137, 167, 176,
 137, 167, 178,
 136, 167, 178,
 135, 165, 177,
 135, 165, 177,
 133, 166, 176,
 133, 165, 177,
 131, 165, 176,
 133, 165, 176,
 132, 165, 176,
 132, 165, 176,
 132, 164, 174,
 131, 165, 176,
 131, 163, 175,
 129, 163, 175,
 130, 163, 175,
 128, 161, 174,
 126, 160, 173,
 124, 159, 171,
 122, 159, 171,
 121, 158, 170,
 119, 157, 170,
-1000,-1000,-1000,
 114, 156, 169,
 105, 151, 167,
  98, 148, 166,
  95, 146, 166,
  91, 139, 161,
  90, 132, 163,
  89, 120, 165,
  95,  83, 166,
  97,  60, 165,
  97,  45, 166,
  97,  36, 167,
 100,  31, 168,
 100,  25, 168,
 100,  19, 169,
 100,  16, 169,
 100,  13, 170,
 100,  12, 171,
 101,  10, 169,
 102,   9, 170,
 103,   9, 170,
 103,   8, 170,
 102,   4, 170,
 102,   9, 170,
 101,  11, 169,
 100,  11, 170,
  98,  15, 170,
  95,  15, 170,
  93,  17, 168,
  90,  19, 168,
  88,  25, 167,
  84,  29, 166,
  82,  32, 165,
  78,  37, 163,
  77,  41, 162,
  76,  43, 162,
  74,  49, 161,
  72,  56, 159,
  70,  66, 158,
  67,  75, 156,
  67,  84, 154,
  64,  95, 154,
  64, 107, 154,
  64, 121, 151,
  64, 135, 153,
  68, 145, 157,
  72, 152, 161,
  81, 157, 166,
-1000,-1000,-1000,
  91, 164, 170,
 104, 165, 174,
 113, 168, 174,
 117, 170, 176,
 121, 173, 180,
 125, 172, 181,
 127, 171, 181,
 130, 175, 183,
 132, 172, 183,
 133, 174, 183,
 134, 174, 182,
 135, 175, 184,
 136, 175, 185,
 136, 175, 185,
 136, 175, 185,
 135, 175, 185,
 134, 175, 185,
 131, 174, 184,
 130, 173, 182,
 130, 176, 182,
 127, 172, 180,
 125, 171, 179,
 121, 170, 179,
-1000,-1000,-1000,
 118, 170, 177,
 115, 169, 177,
 113, 168, 176,
 108, 168, 175,
 102, 166, 174,
  96, 167, 174,
  88, 166, 173,
  80, 162, 172,
  73, 161, 173,
  65, 158, 171,
  56, 155, 170,
  41, 152, 170,
  31, 152, 168,
  24, 152, 168,
  19, 152, 168,
  15, 153, 167,
   8, 153, 167,
   6, 153, 167,
   1, 153, 168,
  -3, 154, 167,
  -8, 154, 167,
 -10, 155, 167,
 -13, 154, 167,
 -14, 154, 167,
 -13, 155, 168,
 -12, 155, 168,
 -13, 155, 165,
 -11, 155, 168,
  -7, 155, 168,
  -5, 155, 168,
  -1, 155, 168,
   1, 155, 168,
   6, 155, 168,
  10, 156, 169,
  17, 157, 169,
  23, 157, 170,
  25, 159, 172,
  31, 159, 172,
  40, 159, 173,
  46, 159, 171,
  47, 160, 172,
  49, 160, 172,
  52, 160, 171,
  60, 160, 172,
  70, 161, 170,
  86, 163, 174,
  99, 164, 177,
-1000,-1000,-1000,
 111, 166, 178,
 120, 167, 178,
 123, 169, 179,
 125, 169, 180,
 127, 169, 181,
 128, 171, 181,
 129, 170, 182,
 130, 170, 182,
 131, 171, 182,
 130, 170, 182,
 130, 169, 182,
 130, 171, 182,
 130, 170, 180,
 129, 169, 181,
 128, 170, 181,
 128, 169, 180,
 129, 169, 180,
 127, 169, 180,
 126, 169, 180,
 125, 169, 179,
 124, 169, 180,
 125, 168, 178,
 123, 167, 178,
 120, 166, 177,
 115, 164, 177,
 109, 163, 175,
 104, 162, 175,
  99, 161, 175,
-1000,-1000,-1000,
  94, 158, 178,
  88, 157, 177,
  81, 152, 177,
  75, 141, 176,
  69, 127, 177,
  65, 113, 177,
  63,  93, 178,
  60,  77, 178,
  57,  65, 179,
  53,  58, 181,
  51,  52, 179,
  49,  46, 181,
  45,  41, 182,
  44,  35, 182,
  42,  33, 182,
  41,  30, 182,
  39,  27, 183,
  38,  26, 182,
  37,  25, 181,
  36,  26, 181,
  36,  24, 181,
  34,  25, 181,
  34,  25, 179,
  35,  26, 181,
  34,  30, 181,
  34,  33, 181,
  33,  38, 180,
  32,  42, 180,
  31,  43, 180,
  33,  46, 180,
  32,  49, 179,
  32,  53, 178,
  33,  57, 176,
  35,  63, 174,
  36,  67, 170,
  38,  79, 172,
  38,  90, 170,
  42, 102, 170,
  48, 115, 169,
  56, 125, 167,
  64, 133, 170,
  76, 142, 173,
  87, 148, 171,
-1000,-1000,-1000,
  99, 153, 173,
 107, 157, 175,
 113, 159, 180,
 117, 161, 184,
 118, 163, 184,
