  85, 105, 155,
  85, 105, 155,
  86, 103, 156,
  85, 105, 156,
  84, 105, 156,
  85, 105, 154,
  85, 105, 156,
  86, 105, 156,
  84, 105, 156,
  84, 105, 156,
  84, 104, 155,
  85, 105, 156,
  85, 105, 156,
  85, 105, 156,
  85, 105, 157,
  84, 105, 156,
  84, 105, 155,
  85, 106, 157,
  85, 106, 156,
  85, 106, 156,
  86, 106, 156,
  85, 106, 157,
  86, 106, 157,
  86, 106, 157,
  86, 106, 155,
  87, 107, 157,
  86, 107, 158,
  88, 108, 158,
  88, 108, 158,
-1000,-1000,-1000,
  88, 106, 158,
  89, 107, 158,
  91, 109, 158,
  91, 107, 158,
  92, 109, 158,
  94, 109, 157,
  92, 106, 158,
  92, 102, 157,
  92,  88, 156,
  93,  63, 156,
  93,  44, 153,
  95,  21, 152,
  94,   3, 151,
  94,  -2, 150,
  94,  -6, 149,
  93,  -9, 149,
  93, -10, 149,
  93, -14, 149,
  93, -14, 149,
  93, -14, 149,
  93, -17, 148,
  93, -18, 148,
  94, -16, 148,
  94, -17, 148,
  93, -17, 148,
  93, -15, 148,
  93, -16, 148,
  94, -15, 148,
  93, -14, 149,
  93, -15, 148,
  93, -14, 148,
  93, -13, 150,
  94, -12, 148,
  93, -11, 148,
  94,  -7, 148,
  93,   0, 147,
  94,   8, 145,
  95,  25, 148,
  94,  50, 149,
  95,  68, 149,
  94,  98, 151,
  99, 108, 153,
 103, 114, 153,
 104, 115, 155,
-1000,-1000,-1000,
 105, 118, 155,
 104, 119, 156,
 104, 119, 154,
 104, 119, 157,
 104, 120, 157,
 103, 121, 158,
 104, 121, 158,
 104, 120, 158,
 105, 121, 159,
 104, 121, 159,
 105, 122, 160,
 105, 123, 160,
 106, 123, 161,
 106, 123, 161,
 105, 123, 161,
 106, 123, 161,
 107, 124, 161,
 106, 124, 161,
 106, 123, 161,
 106, 124, 161,
 105, 123, 161,
 106, 123, 161,
 105, 123, 161,
 106, 123, 161,
 106, 123, 161,
 105, 123, 161,
 106, 123, 161,
 105, 123, 161,
 106, 122, 161,
 106, 123, 161,
 105, 123, 161,
 106, 124, 161,
 106, 123, 161,
 106, 124, 161,
 106, 124, 161,
 107, 123, 161,
-1000,-1000,-1000,
 107, 123, 162,
 108, 124, 161,
 108, 123, 161,
 107, 124, 161,
 107, 124, 161,
 107, 123, 160,
 107, 122, 159,
 101, 120, 155,
  96, 115, 155,
  85, 101, 156,
  63,  75, 158,
  40,  45, 155,
  30,  16, 153,
  24,   6, 153,
  20,   2, 153,
  20,   0, 154,
  21,  -2, 153,
  19,  -4, 151,
  19,  -4, 154,
  20,  -4, 154,
  18,  -4, 154,
  19, -11, 155,
  15,  -6, 155,
  19,  -5, 155,
  20,  -7, 155,
  19,  -3, 155,
  20,  -4, 155,
  21,  -3, 156,
  21,  -4, 156,
  22,  -2, 156,
  23,  -2, 156,
  24,  -1, 157,
  25,   0, 155,
  27,   0, 155,
  30,   2, 155,
  33,   4, 154,
  38,   8, 155,
  44,  15, 154,
  55,  27, 154,
  67,  46, 154,
  75,  71, 154,
  85, 103, 156,
  97, 113, 160,
 104, 115, 167,
 106, 117, 166,
-1000,-1000,-1000,
 107, 119, 170,
 107, 117, 170,
